,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",118,97,61.1,33.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",85,72,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",84,58,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,171,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",179,129,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",22,33,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,467,234,467,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,79,89,16.9,21.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,19,30,4.1,7.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,21,0.0,8.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,21,0.0,8.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,60,79,12.8,17.9
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,79,89,79,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,61,65,77.2,20.4
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,79,89,100.0,36.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,2096,505,2096,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",183,129,8.7,5.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,184,118,8.8,5.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),825,287,39.4,9.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),481,215,22.9,9.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,423,183,20.2,7.5
Estimate Educational Attainment Population 25 Years And Over,7093,594,7093,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,85,49,1.2,0.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",308,145,4.3,2.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),2310,558,32.6,6.7
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1456,348,20.5,4.6
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,641,207,9.0,2.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1527,341,21.5,4.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,766,238,10.8,3.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,6700,585,94.5,2.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2293,413,32.3,6.0
Estimate Veteran Status Civilian Population 18 Years And Over,7878,577,7878,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,494,163,6.3,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,10103,709,10103,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1432,350,14.2,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,2328,454,2328,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,182,120,7.8,4.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,6494,550,6494,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,827,279,12.7,4.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1281,209,1281,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,423,125,33.0,10.0
Estimate Residence 1 Year Ago Population 1 Year And Over,10081,677,10081,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,9091,661,90.2,3.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),990,376,9.8,3.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,990,376,9.8,3.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,884,359,8.8,3.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,106,77,1.1,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,5,12,0.0,0.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,101,74,1.0,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,21,0.0,0.4
Estimate Place Of Birth Total Population,10206,707,10206,(X)
Estimate Place Of Birth Total Population Native,9527,719,93.3,2.9
Estimate Place Of Birth Total Population Native Born In United States,9498,724,93.1,2.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,7413,726,72.6,5.5
Estimate Place Of Birth Total Population Native Born In United States Different State,2085,506,20.4,4.6
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",29,49,0.3,0.5
Estimate Place Of Birth Total Population Foreign Born,679,298,6.7,2.9
Estimate U.S. Citizenship Status Foreign-Born Population,679,298,679,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,368,183,54.2,12.1
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,311,157,45.8,12.1
Estimate Year Of Entry Population Born Outside The United States,708,294,708,(X)
Estimate Year Of Entry Population Born Outside The United States Native,29,49,29,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,24,42,82.8,82.8
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,5,21,17.2,78.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born,679,298,679,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,196,132,28.9,14.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,483,224,71.1,14.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",679,298,679,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",80,64,11.8,11.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",72,65,10.6,11.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,21,0.0,5.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,5.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",527,315,77.6,18.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,21,0.0,5.7
Estimate Language Spoken At Home Population 5 Years And Over,9437,633,9437,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,8098,679,85.8,5.2
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,1339,507,14.2,5.2
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",361,209,3.8,2.2
Estimate Language Spoken At Home Population 5 Years And Over Spanish,1039,450,11.0,4.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",288,194,3.1,2.1
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,239,167,2.5,1.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",73,72,0.8,0.8
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,61,92,0.6,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,21,0.0,0.4
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,21,0.0,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,21,0.0,0.4
Estimate Ancestry Total Population,10206,707,10206,(X)
Estimate Ancestry Total Population American,645,412,6.3,4.0
Estimate Ancestry Total Population Arab,0,21,0.0,0.4
Estimate Ancestry Total Population Czech,0,21,0.0,0.4
Estimate Ancestry Total Population Danish,0,21,0.0,0.4
Estimate Ancestry Total Population Dutch,226,132,2.2,1.3
Estimate Ancestry Total Population English,1245,389,12.2,3.8
Estimate Ancestry Total Population French (Except Basque),1434,409,14.1,3.9
Estimate Ancestry Total Population French Canadian,690,271,6.8,2.7
Estimate Ancestry Total Population German,814,364,8.0,3.4
Estimate Ancestry Total Population Greek,58,65,0.6,0.6
Estimate Ancestry Total Population Hungarian,0,21,0.0,0.4
Estimate Ancestry Total Population Irish,1841,556,18.0,5.4
Estimate Ancestry Total Population Italian,1578,447,15.5,4.6
Estimate Ancestry Total Population Lithuanian,9,14,0.1,0.1
Estimate Ancestry Total Population Norwegian,32,54,0.3,0.5
Estimate Ancestry Total Population Polish,336,175,3.3,1.8
Estimate Ancestry Total Population Portuguese,200,153,2.0,1.5
Estimate Ancestry Total Population Russian,33,45,0.3,0.5
Estimate Ancestry Total Population Scotch-Irish,85,82,0.8,0.8
Estimate Ancestry Total Population Scottish,18,23,0.2,0.2
Estimate Ancestry Total Population Slovak,22,20,0.2,0.2
Estimate Ancestry Total Population Subsaharan African,40,58,0.4,0.6
Estimate Ancestry Total Population Swedish,587,427,5.8,4.1
Estimate Ancestry Total Population Swiss,0,21,0.0,0.4
Estimate Ancestry Total Population Ukrainian,0,21,0.0,0.4
Estimate Ancestry Total Population Welsh,9,15,0.1,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,21,0.0,0.4
Estimate Computers And Internet Use Total Households,4005,300,4005,(X)
Estimate Computers And Internet Use Total Households With A Computer,3825,299,95.5,2.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,3496,266,87.3,4.8
