,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,58,39,60.4,15.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,80,58,83.3,18.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School,7597,694,7597,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",545,185,7.2,2.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,292,126,3.8,1.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),2730,484,35.9,5.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),1705,344,22.4,4.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,2325,450,30.6,4.9
Estimate Educational Attainment Population 25 Years And Over,22954,918,22954,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,283,116,1.2,0.5
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",724,197,3.2,0.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),6008,586,26.2,2.5
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",4023,602,17.5,2.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,2542,538,11.1,2.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,5662,694,24.7,2.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,3712,630,16.2,2.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,21947,897,95.6,0.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,9374,884,40.8,3.6
Estimate Veteran Status Civilian Population 18 Years And Over,25440,964,25440,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1674,322,6.6,1.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,31499,1054,31499,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2992,525,9.5,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,6059,563,6059,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,173,129,2.9,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,20442,936,20442,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1330,376,6.5,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,4998,526,4998,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1489,251,29.8,5.2
Estimate Residence 1 Year Ago Population 1 Year And Over,31252,1040,31252,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,28411,1173,90.9,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),2841,828,9.1,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,2554,804,8.2,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1972,778,6.3,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,582,266,1.9,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,241,197,0.8,0.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,341,181,1.1,0.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,287,291,0.9,0.9
Estimate Place Of Birth Total Population,31499,1054,31499,(X)
Estimate Place Of Birth Total Population Native,26479,1102,84.1,2.5
Estimate Place Of Birth Total Population Native Born In United States,26274,1116,83.4,2.6
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,22888,1129,72.7,2.7
Estimate Place Of Birth Total Population Native Born In United States Different State,3386,527,10.7,1.7
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",205,111,0.7,0.4
Estimate Place Of Birth Total Population Foreign Born,5020,841,15.9,2.5
Estimate U.S. Citizenship Status Foreign-Born Population,5020,841,5020,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,2607,660,51.9,8.9
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,2413,568,48.1,8.9
Estimate Year Of Entry Population Born Outside The United States,5225,865,5225,(X)
Estimate Year Of Entry Population Born Outside The United States Native,205,111,205,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,44,44,21.5,21.5
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,161,107,78.5,21.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born,5020,841,5020,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1769,681,35.2,10.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,3251,556,64.8,10.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",5020,841,5020,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",982,548,19.6,9.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",2475,540,49.3,9.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",857,382,17.1,7.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",9,16,0.2,0.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",600,260,12.0,5.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",97,65,1.9,1.4
Estimate Language Spoken At Home Population 5 Years And Over,30114,1088,30114,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,24594,1163,81.7,2.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,5520,890,18.3,2.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1729,514,5.7,1.7
Estimate Language Spoken At Home Population 5 Years And Over Spanish,640,353,2.1,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",92,78,0.3,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,2553,676,8.5,2.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",983,468,3.3,1.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1412,443,4.7,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",575,247,1.9,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,915,385,3.0,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",79,70,0.3,0.2
Estimate Ancestry Total Population,31499,1054,31499,(X)
Estimate Ancestry Total Population American,1071,338,3.4,1.1
Estimate Ancestry Total Population Arab,96,62,0.3,0.2
Estimate Ancestry Total Population Czech,22,34,0.1,0.1
Estimate Ancestry Total Population Danish,39,48,0.1,0.2
Estimate Ancestry Total Population Dutch,26,34,0.1,0.1
Estimate Ancestry Total Population English,2909,575,9.2,1.8
Estimate Ancestry Total Population French (Except Basque),1845,582,5.9,1.8
Estimate Ancestry Total Population French Canadian,1527,472,4.8,1.5
Estimate Ancestry Total Population German,2018,649,6.4,2.0
Estimate Ancestry Total Population Greek,428,234,1.4,0.7
Estimate Ancestry Total Population Hungarian,157,109,0.5,0.3
Estimate Ancestry Total Population Irish,8947,1090,28.4,3.1
Estimate Ancestry Total Population Italian,6111,978,19.4,3.1
Estimate Ancestry Total Population Lithuanian,128,113,0.4,0.4
Estimate Ancestry Total Population Norwegian,136,94,0.4,0.3
Estimate Ancestry Total Population Polish,1137,448,3.6,1.4
Estimate Ancestry Total Population Portuguese,968,349,3.1,1.1
Estimate Ancestry Total Population Russian,414,395,1.3,1.2
Estimate Ancestry Total Population Scotch-Irish,538,399,1.7,1.3
Estimate Ancestry Total Population Scottish,656,203,2.1,0.6
Estimate Ancestry Total Population Slovak,49,62,0.2,0.2
Estimate Ancestry Total Population Subsaharan African,1031,467,3.3,1.5
Estimate Ancestry Total Population Swedish,394,128,1.3,0.4
Estimate Ancestry Total Population Swiss,11,17,0.0,0.1
Estimate Ancestry Total Population Ukrainian,30,34,0.1,0.1
Estimate Ancestry Total Population Welsh,278,244,0.9,0.8
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),232,204,0.7,0.6
Estimate Computers And Internet Use Total Households,11664,455,11664,(X)
Estimate Computers And Internet Use Total Households With A Computer,11203,461,96.0,1.4
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,11187,458,95.9,1.4
