,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Marital Status Males 15 Years And Over Divorced,61,50,6.9,5.4
Estimate Marital Status Females 15 Years And Over,1159,243,1159,(X)
Estimate Marital Status Females 15 Years And Over Never Married,215,92,18.6,6.7
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",574,159,49.5,10.7
Estimate Marital Status Females 15 Years And Over Separated,55,87,4.7,7.4
Estimate Marital Status Females 15 Years And Over Widowed,150,97,12.9,7.7
Estimate Marital Status Females 15 Years And Over Divorced,165,96,14.2,7.7
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,80,124,80,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,13,0.0,36.7
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,173,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",174,238,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,415,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",329,392,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,227,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,10,18,10,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,432,159,432,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",29,33,6.7,7.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,8.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),122,82,28.2,18.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),82,71,19.0,17.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,199,157,46.1,28.5
Estimate Educational Attainment Population 25 Years And Over,1770,346,1770,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,13,0.0,2.2
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",0,13,0.0,2.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),158,89,8.9,4.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",241,93,13.6,5.7
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,152,81,8.6,4.6
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,670,205,37.9,8.7
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,549,199,31.0,7.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1770,346,100.0,2.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1219,327,68.9,9.1
Estimate Veteran Status Civilian Population 18 Years And Over,1779,336,1779,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,179,77,10.1,3.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,2205,437,2205,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,295,116,13.4,5.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,500,322,500,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,31,36,6.2,9.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,1131,265,1131,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,127,72,11.2,6.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,574,181,574,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,137,71,23.9,10.5
Estimate Residence 1 Year Ago Population 1 Year And Over,2391,558,2391,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,2090,532,87.4,6.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),301,158,12.6,6.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,301,158,12.6,6.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,133,112,5.6,4.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,168,147,7.0,6.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,168,147,7.0,6.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,13,0.0,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,1.7
Estimate Place Of Birth Total Population,2457,632,2457,(X)
Estimate Place Of Birth Total Population Native,2360,634,96.1,3.2
Estimate Place Of Birth Total Population Native Born In United States,2335,635,95.0,3.6
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1518,358,61.8,9.5
Estimate Place Of Birth Total Population Native Born In United States Different State,817,399,33.3,10.3
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",25,28,1.0,1.2
Estimate Place Of Birth Total Population Foreign Born,97,74,3.9,3.2
Estimate U.S. Citizenship Status Foreign-Born Population,97,74,97,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,63,60,64.9,37.5
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,34,42,35.1,37.5
Estimate Year Of Entry Population Born Outside The United States,122,81,122,(X)
Estimate Year Of Entry Population Born Outside The United States Native,25,28,25,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,65.8
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,25,28,100.0,65.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born,97,74,97,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,6,10,6.2,10.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,91,71,93.8,10.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",97,74,97,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",38,43,39.2,36.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",39,47,40.2,37.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,32.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,32.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",20,33,20.6,31.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,32.4
Estimate Language Spoken At Home Population 5 Years And Over,2280,488,2280,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,2160,476,94.7,4.5
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,120,104,5.3,4.5
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",33,42,1.4,1.8
Estimate Language Spoken At Home Population 5 Years And Over Spanish,1,2,0.0,0.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,1.7
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,52,67,2.3,2.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",18,32,0.8,1.4
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,32,61,1.4,2.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",15,29,0.7,1.3
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,35,57,1.5,2.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.7
Estimate Ancestry Total Population,2457,632,2457,(X)
Estimate Ancestry Total Population American,202,136,8.2,5.7
Estimate Ancestry Total Population Arab,60,79,2.4,3.3
Estimate Ancestry Total Population Czech,0,13,0.0,1.6
Estimate Ancestry Total Population Danish,0,13,0.0,1.6
Estimate Ancestry Total Population Dutch,18,29,0.7,1.2
Estimate Ancestry Total Population English,386,151,15.7,6.4
Estimate Ancestry Total Population French (Except Basque),47,38,1.9,1.6
Estimate Ancestry Total Population French Canadian,69,53,2.8,2.3
Estimate Ancestry Total Population German,133,68,5.4,3.2
Estimate Ancestry Total Population Greek,0,13,0.0,1.6
Estimate Ancestry Total Population Hungarian,0,13,0.0,1.6
Estimate Ancestry Total Population Irish,639,244,26.0,11.8
Estimate Ancestry Total Population Italian,285,141,11.6,6.9
Estimate Ancestry Total Population Lithuanian,42,68,1.7,2.8
Estimate Ancestry Total Population Norwegian,0,13,0.0,1.6
Estimate Ancestry Total Population Polish,46,38,1.9,1.6
Estimate Ancestry Total Population Portuguese,59,41,2.4,1.8
Estimate Ancestry Total Population Russian,0,13,0.0,1.6
Estimate Ancestry Total Population Scotch-Irish,33,36,1.3,1.5
Estimate Ancestry Total Population Scottish,69,55,2.8,2.3
Estimate Ancestry Total Population Slovak,0,13,0.0,1.6
Estimate Ancestry Total Population Subsaharan African,13,22,0.5,0.9
Estimate Ancestry Total Population Swedish,54,71,2.2,3.0
Estimate Ancestry Total Population Swiss,0,13,0.0,1.6
Estimate Ancestry Total Population Ukrainian,0,13,0.0,1.6
Estimate Ancestry Total Population Welsh,0,13,0.0,1.6
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),38,62,1.5,2.6
Estimate Computers And Internet Use Total Households,1018,193,1018,(X)
Estimate Computers And Internet Use Total Households With A Computer,1003,192,98.5,2.3
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1003,192,98.5,2.3
