,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,847,193,25.8,5.5
Estimate Residence 1 Year Ago Population 1 Year And Over,22369,1056,22369,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,16007,933,71.6,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),6362,735,28.4,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,5683,698,25.4,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,2156,595,9.6,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,3527,529,15.8,2.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1329,332,5.9,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,2198,435,9.8,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,679,251,3.0,1.1
Estimate Place Of Birth Total Population,22587,1089,22587,(X)
Estimate Place Of Birth Total Population Native,17623,999,78.0,2.1
Estimate Place Of Birth Total Population Native Born In United States,17161,999,76.0,2.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,6951,710,30.8,2.7
Estimate Place Of Birth Total Population Native Born In United States Different State,10210,841,45.2,3.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",462,161,2.0,0.7
Estimate Place Of Birth Total Population Foreign Born,4964,522,22.0,2.1
Estimate U.S. Citizenship Status Foreign-Born Population,4964,522,4964,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,2515,331,50.7,5.6
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,2449,425,49.3,5.6
Estimate Year Of Entry Population Born Outside The United States,5426,547,5426,(X)
Estimate Year Of Entry Population Born Outside The United States Native,462,161,462,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,192,106,41.6,18.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,270,128,58.4,18.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,4964,522,4964,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,2046,422,41.2,6.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,2918,369,58.8,6.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",4964,522,4964,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1154,237,23.2,4.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",2532,349,51.0,5.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",279,142,5.6,2.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",113,101,2.3,2.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",731,256,14.7,4.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",155,72,3.1,1.5
Estimate Language Spoken At Home Population 5 Years And Over,21738,1012,21738,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,15833,871,72.8,2.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,5905,620,27.2,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1981,306,9.1,1.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,1393,323,6.4,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",382,193,1.8,0.9
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1848,374,8.5,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",258,150,1.2,0.7
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,2260,359,10.4,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",1241,215,5.7,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,404,165,1.9,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",100,68,0.5,0.3
Estimate Ancestry Total Population,22587,1089,22587,(X)
Estimate Ancestry Total Population American,444,152,2.0,0.7
Estimate Ancestry Total Population Arab,332,170,1.5,0.8
Estimate Ancestry Total Population Czech,92,69,0.4,0.3
Estimate Ancestry Total Population Danish,38,29,0.2,0.1
Estimate Ancestry Total Population Dutch,120,78,0.5,0.3
Estimate Ancestry Total Population English,2116,375,9.4,1.5
Estimate Ancestry Total Population French (Except Basque),645,228,2.9,1.0
Estimate Ancestry Total Population French Canadian,347,126,1.5,0.6
Estimate Ancestry Total Population German,2144,459,9.5,1.9
Estimate Ancestry Total Population Greek,599,352,2.7,1.5
Estimate Ancestry Total Population Hungarian,123,134,0.5,0.6
Estimate Ancestry Total Population Irish,3067,453,13.6,2.0
Estimate Ancestry Total Population Italian,1933,400,8.6,1.7
Estimate Ancestry Total Population Lithuanian,105,74,0.5,0.3
Estimate Ancestry Total Population Norwegian,191,88,0.8,0.4
Estimate Ancestry Total Population Polish,778,253,3.4,1.1
Estimate Ancestry Total Population Portuguese,185,99,0.8,0.4
Estimate Ancestry Total Population Russian,500,144,2.2,0.7
Estimate Ancestry Total Population Scotch-Irish,82,54,0.4,0.2
Estimate Ancestry Total Population Scottish,575,180,2.5,0.8
Estimate Ancestry Total Population Slovak,88,74,0.4,0.3
Estimate Ancestry Total Population Subsaharan African,363,228,1.6,1.0
Estimate Ancestry Total Population Swedish,211,92,0.9,0.4
Estimate Ancestry Total Population Swiss,174,83,0.8,0.4
Estimate Ancestry Total Population Ukrainian,68,46,0.3,0.2
Estimate Ancestry Total Population Welsh,180,122,0.8,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),218,130,1.0,0.6
Estimate Computers And Internet Use Total Households,11707,597,11707,(X)
Estimate Computers And Internet Use Total Households With A Computer,11198,585,95.7,1.3
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,10910,597,93.2,1.9
