,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,6,8,75.0,37.1
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,6,8,6,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,5,5,83.3,47.2
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,3,7,50.0,50.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,221,69,221,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",18,16,8.1,6.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,16.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),121,52,54.8,10.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),50,19,22.6,8.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,32,15,14.5,6.6
Estimate Educational Attainment Population 25 Years And Over,809,114,809,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,21,23,2.6,2.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",76,30,9.4,3.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),211,48,26.1,4.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",162,44,20.0,4.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,72,34,8.9,3.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,150,32,18.5,3.7
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,117,39,14.5,4.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,712,104,88.0,4.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,267,47,33.0,5.6
Estimate Veteran Status Civilian Population 18 Years And Over,849,119,849,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,46,19,5.4,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1052,152,1052,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,139,44,13.2,3.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,203,72,203,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,9,8,4.4,3.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,615,101,615,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,79,31,12.8,4.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,234,51,234,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,51,23,21.8,8.5
Estimate Residence 1 Year Ago Population 1 Year And Over,1039,147,1039,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,988,147,95.1,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),51,33,4.9,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,51,33,4.9,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,9,11,0.9,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,42,32,4.0,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,40,31,3.8,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,2,3,0.2,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,3.8
Estimate Place Of Birth Total Population,1052,152,1052,(X)
Estimate Place Of Birth Total Population Native,976,149,92.8,4.9
Estimate Place Of Birth Total Population Native Born In United States,968,149,92.0,4.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,845,141,80.3,5.3
Estimate Place Of Birth Total Population Native Born In United States Different State,123,30,11.7,2.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",8,7,0.8,0.7
Estimate Place Of Birth Total Population Foreign Born,76,53,7.2,4.9
Estimate U.S. Citizenship Status Foreign-Born Population,76,53,76,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,50,46,65.8,35.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,26,28,34.2,35.2
Estimate Year Of Entry Population Born Outside The United States,84,53,84,(X)
Estimate Year Of Entry Population Born Outside The United States Native,8,7,8,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,8,7,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,76,53,76,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,26,28,34.2,35.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,50,46,65.8,35.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",76,53,76,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",22,20,28.9,27.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",33,42,43.4,38.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,37.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,37.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",18,26,23.7,32.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",3,4,3.9,6.1
Estimate Language Spoken At Home Population 5 Years And Over,1030,147,1030,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,974,144,94.6,4.6
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,56,49,5.4,4.6
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",17,23,1.7,2.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,18,21,1.7,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,3.8
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,7,6,0.7,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,3.8
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,3.8
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,3.8
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,31,42,3.0,4.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",17,23,1.7,2.1
Estimate Ancestry Total Population,1052,152,1052,(X)
Estimate Ancestry Total Population American,180,110,17.1,9.3
Estimate Ancestry Total Population Arab,36,42,3.4,3.9
Estimate Ancestry Total Population Czech,0,13,0.0,3.7
Estimate Ancestry Total Population Danish,3,5,0.3,0.4
Estimate Ancestry Total Population Dutch,6,7,0.6,0.6
Estimate Ancestry Total Population English,223,61,21.2,5.3
Estimate Ancestry Total Population French (Except Basque),89,32,8.5,3.0
Estimate Ancestry Total Population French Canadian,58,27,5.5,2.6
Estimate Ancestry Total Population German,43,20,4.1,1.9
Estimate Ancestry Total Population Greek,0,13,0.0,3.7
Estimate Ancestry Total Population Hungarian,0,13,0.0,3.7
Estimate Ancestry Total Population Irish,173,40,16.4,3.4
Estimate Ancestry Total Population Italian,55,21,5.2,2.0
Estimate Ancestry Total Population Lithuanian,43,42,4.1,3.9
Estimate Ancestry Total Population Norwegian,8,7,0.8,0.6
Estimate Ancestry Total Population Polish,128,66,12.2,5.8
Estimate Ancestry Total Population Portuguese,19,20,1.8,1.9
Estimate Ancestry Total Population Russian,12,12,1.1,1.2
Estimate Ancestry Total Population Scotch-Irish,15,15,1.4,1.4
Estimate Ancestry Total Population Scottish,17,15,1.6,1.5
Estimate Ancestry Total Population Slovak,0,13,0.0,3.7
Estimate Ancestry Total Population Subsaharan African,3,4,0.3,0.4
Estimate Ancestry Total Population Swedish,36,16,3.4,1.6
Estimate Ancestry Total Population Swiss,6,6,0.6,0.6
Estimate Ancestry Total Population Ukrainian,0,13,0.0,3.7
Estimate Ancestry Total Population Welsh,16,15,1.5,1.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),15,25,1.4,2.4
Estimate Computers And Internet Use Total Households,430,65,430,(X)
Estimate Computers And Internet Use Total Households With A Computer,395,61,91.9,4.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,365,56,84.9,3.8
