,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,169,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",15,19,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,369,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",39,50,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,252,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,7,9,7,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,332,49,332,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",15,10,4.5,3.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,4,5,1.2,1.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),99,32,29.8,9.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),123,46,37.0,13.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,91,37,27.4,9.2
Estimate Educational Attainment Population 25 Years And Over,1228,82,1228,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,12,12,1.0,1.0
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",44,23,3.6,1.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),326,54,26.5,4.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",231,49,18.8,3.6
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,146,37,11.9,2.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,293,66,23.9,5.4
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,176,54,14.3,4.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1172,82,95.4,2.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,469,78,38.2,5.7
Estimate Veteran Status Civilian Population 18 Years And Over,1345,100,1345,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,106,35,7.9,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1621,110,1621,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,220,58,13.6,3.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,276,38,276,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,7,8,2.5,2.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,1058,91,1058,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,155,47,14.7,4.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,287,29,287,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,58,29,20.2,10.4
Estimate Residence 1 Year Ago Population 1 Year And Over,1616,110,1616,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1492,108,92.3,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),124,50,7.7,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,124,50,7.7,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,70,33,4.3,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,54,37,3.3,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,51,37,3.2,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,3,4,0.2,0.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,2.4
Estimate Place Of Birth Total Population,1621,110,1621,(X)
Estimate Place Of Birth Total Population Native,1599,109,98.6,0.9
Estimate Place Of Birth Total Population Native Born In United States,1585,107,97.8,1.0
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1370,107,84.5,3.3
Estimate Place Of Birth Total Population Native Born In United States Different State,215,51,13.3,3.1
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",14,11,0.9,0.6
Estimate Place Of Birth Total Population Foreign Born,22,14,1.4,0.9
Estimate U.S. Citizenship Status Foreign-Born Population,22,14,22,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,13,9,59.1,30.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,9,10,40.9,30.0
Estimate Year Of Entry Population Born Outside The United States,36,17,36,(X)
Estimate Year Of Entry Population Born Outside The United States Native,14,11,14,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,1,3,7.1,19.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,13,10,92.9,19.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,22,14,22,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,5,9,22.7,31.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,17,11,77.3,31.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",22,14,22,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",9,8,40.9,34.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,13,0.0,70.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,70.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,70.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",13,12,59.1,34.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,70.1
Estimate Language Spoken At Home Population 5 Years And Over,1573,108,1573,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,1533,104,97.5,1.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,40,23,2.5,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",3,6,0.2,0.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,12,13,0.8,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",3,6,0.2,0.4
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,24,17,1.5,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,2.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,4,6,0.3,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Ancestry Total Population,1621,110,1621,(X)
Estimate Ancestry Total Population American,187,90,11.5,5.5
Estimate Ancestry Total Population Arab,0,13,0.0,2.4
Estimate Ancestry Total Population Czech,0,13,0.0,2.4
Estimate Ancestry Total Population Danish,25,18,1.5,1.1
Estimate Ancestry Total Population Dutch,2,5,0.1,0.3
Estimate Ancestry Total Population English,235,64,14.5,3.8
Estimate Ancestry Total Population French (Except Basque),276,72,17.0,4.3
Estimate Ancestry Total Population French Canadian,102,37,6.3,2.2
Estimate Ancestry Total Population German,94,33,5.8,2.0
Estimate Ancestry Total Population Greek,27,22,1.7,1.3
Estimate Ancestry Total Population Hungarian,0,13,0.0,2.4
Estimate Ancestry Total Population Irish,394,85,24.3,5.1
Estimate Ancestry Total Population Italian,164,46,10.1,2.7
Estimate Ancestry Total Population Lithuanian,35,20,2.2,1.2
Estimate Ancestry Total Population Norwegian,2,3,0.1,0.2
Estimate Ancestry Total Population Polish,154,62,9.5,3.7
Estimate Ancestry Total Population Portuguese,0,13,0.0,2.4
Estimate Ancestry Total Population Russian,3,4,0.2,0.2
Estimate Ancestry Total Population Scotch-Irish,11,16,0.7,1.0
Estimate Ancestry Total Population Scottish,58,28,3.6,1.8
Estimate Ancestry Total Population Slovak,0,13,0.0,2.4
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,2.4
Estimate Ancestry Total Population Swedish,56,27,3.5,1.7
Estimate Ancestry Total Population Swiss,0,13,0.0,2.4
Estimate Ancestry Total Population Ukrainian,4,5,0.2,0.3
Estimate Ancestry Total Population Welsh,9,8,0.6,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),17,24,1.0,1.5
Estimate Computers And Internet Use Total Households,625,49,625,(X)
Estimate Computers And Internet Use Total Households With A Computer,595,51,95.2,3.1
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,572,49,91.5,3.5
